,species,fishing_year,wt_ace,TACC,units.TACC,Catch,Units.Catch,wt_port_price
369,Garfish,2007,0.969,50,Tonnes,10.3,Tonnes,NA
370,Garfish,2008,0.891,50,Tonnes,8,Tonnes,1.5425
371,Garfish,2009,0.615,50,Tonnes,11.2,Tonnes,6.17
372,Garfish,2010,0.556,50,Tonnes,12.1,Tonnes,6.6925
373,Garfish,2011,0.643,50,Tonnes,12.5,Tonnes,8.1325
374,Garfish,2012,0.594,50,Tonnes,8.5,Tonnes,7.735
375,Garfish,2013,0.538,50,Tonnes,11.5,Tonnes,7.69
376,Garfish,2014,0.535,50,Tonnes,15.4,Tonnes,7.69
377,Garfish,2015,0.576,50,Tonnes,16.4,Tonnes,7.69
378,Garfish,2016,0.585,50,Tonnes,24.7,Tonnes,7.69
379,Garfish,2017,0.738,50,Tonnes,26,Tonnes,7.69
380,Garfish,2018,0.641,50,Tonnes,20.2,Tonnes,7.69
381,Garfish,2019,0.988,50,Tonnes,16.4,Tonnes,7.747545178
382,Garfish,2020,1.005,NA,NA,NA,NA,7.968154977
383,Garfish,2021,0.905,NA,NA,NA,NA,8.112077777
384,Garfish,2022,0.747,NA,NA,NA,NA,6.084058333
385,Gemfish,2001,0.19,1590,Tonnes,NA,Tonnes,NA
386,Gemfish,2002,0.758,1060.4,Tonnes,664,Tonnes,NA
387,Gemfish,2003,0.778,1060.4,Tonnes,901.9,Tonnes,NA
388,Gemfish,2004,0.864,1060.4,Tonnes,1141.8,Tonnes,NA
389,Gemfish,2005,0.848,1060.4,Tonnes,1199.3,Tonnes,NA
390,Gemfish,2006,0.767,1060.4,Tonnes,687.7,Tonnes,NA
391,Gemfish,2007,0.735,1060.4,Tonnes,766.9,Tonnes,NA
392,Gemfish,2008,0.876,1060.4,Tonnes,662.2,Tonnes,0.4935
393,Gemfish,2009,0.684,1060.4,Tonnes,606.3,Tonnes,1.974
394,Gemfish,2010,0.663,1060.4,Tonnes,587.2,Tonnes,1.9055
395,Gemfish,2011,0.711,1060.4,Tonnes,859.8,Tonnes,1.669
396,Gemfish,2012,0.743,1060.4,Tonnes,637.7,Tonnes,1.5735
397,Gemfish,2013,0.672,1060.4,Tonnes,579.9,Tonnes,1.6005
398,Gemfish,2014,0.73,1060.4,Tonnes,763.9,Tonnes,1.682
399,Gemfish,2015,0.697,1060.4,Tonnes,502.5,Tonnes,1.667
400,Gemfish,2016,0.653,1060.4,Tonnes,677.4,Tonnes,1.7655
401,Gemfish,2017,0.697,1060.4,Tonnes,1159.1,Tonnes,1.597
402,Gemfish,2018,0.741,NA,Tonnes,1612,Tonnes,1.547967441
403,Gemfish,2018,0.741,1060.4,Tonnes,NA,Tonnes,1.547967441
404,Gemfish,2019,0.71,1060.4,Tonnes,2191.8,Tonnes,1.498467948
405,Gemfish,2020,0.622,NA,NA,NA,NA,1.717449906
406,Gemfish,2021,0.599,NA,NA,NA,NA,1.845736297
407,Gemfish,2022,0.461,NA,NA,NA,NA,1.259931615
408,Ghost Shark,2001,0.024,2943,Tonnes,NA,Tonnes,NA
409,Ghost Shark,2002,0.094,2943,Tonnes,2064,Tonnes,NA
410,Ghost Shark,2003,0.084,2943,Tonnes,2530.1,Tonnes,NA
411,Ghost Shark,2004,0.076,2943,Tonnes,1962.6,Tonnes,NA
412,Ghost Shark,2005,0.077,2943,Tonnes,2117.7,Tonnes,NA
413,Ghost Shark,2006,0.083,2943,Tonnes,1725.7,Tonnes,NA
414,Ghost Shark,2007,0.094,3012,Tonnes,2005.8,Tonnes,NA
415,Ghost Shark,2008,0.088,3012,Tonnes,1911.2,Tonnes,NA
416,Ghost Shark,2009,0.09,3012,Tonnes,1967.5,Tonnes,NA
417,Ghost Shark,2010,0.095,3012,Tonnes,2028.1,Tonnes,NA
418,Ghost Shark,2011,0.095,3012,Tonnes,2342,Tonnes,NA
419,Ghost Shark,2012,0.101,3012,Tonnes,2240.7,Tonnes,NA
420,Ghost Shark,2013,0.107,3047,Tonnes,1683.5,Tonnes,NA
421,Ghost Shark,2014,0.101,3047,Tonnes,1817.3,Tonnes,NA
422,Ghost Shark,2015,0.101,3047,Tonnes,1282.4,Tonnes,NA
423,Ghost Shark,2016,0.102,3047,Tonnes,1369.4,Tonnes,NA
424,Ghost Shark,2017,0.103,3047,Tonnes,1382.4,Tonnes,NA
425,Ghost Shark,2018,0.102,NA,Tonnes,1362.6,Tonnes,NA
426,Ghost Shark,2018,0.102,3047,Tonnes,NA,Tonnes,NA
427,Ghost Shark,2019,0.101,3047,Tonnes,1402.1,Tonnes,NA
428,Ghost Shark,2020,0.099,NA,NA,NA,NA,NA
429,Ghost Shark,2021,0.111,NA,NA,NA,NA,NA
430,Ghost Shark,2022,0.086,NA,NA,NA,NA,NA
431,Giant Spider Crab,2004,0.408,NA,NA,NA,NA,NA
432,Giant Spider Crab,2005,0.779,419,Tonnes,33.9,Tonnes,NA
433,Giant Spider Crab,2006,0.214,419,Tonnes,72.1,Tonnes,NA
434,Giant Spider Crab,2009,2.176,419,Tonnes,36.2,Tonnes,NA
435,Giant Spider Crab,2010,1.556,419,Tonnes,84.1,Tonnes,NA
436,Giant Spider Crab,2011,0.697,419,Tonnes,43.1,Tonnes,NA
437,Giant Spider Crab,2012,0.669,419,Tonnes,98.6,Tonnes,NA
438,Giant Spider Crab,2013,0.673,419,Tonnes,139.6,Tonnes,NA
439,Giant Spider Crab,2014,0.637,419,Tonnes,146.2,Tonnes,NA
440,Giant Spider Crab,2015,0.157,419,Tonnes,223.6,Tonnes,NA
441,Giant Spider Crab,2016,0.054,419,Tonnes,80.3,Tonnes,NA
442,Giant Spider Crab,2017,0.079,419,Tonnes,186.5,Tonnes,NA
443,Giant Spider Crab,2018,0.075,419,Tonnes,243,Tonnes,NA
444,Giant Spider Crab,2019,0.085,419,Tonnes,154.4,Tonnes,NA
445,Giant Spider Crab,2020,0.085,NA,NA,NA,NA,NA
446,Giant Spider Crab,2021,0.093,NA,NA,NA,NA,NA
447,Giant Spider Crab,2022,0.024,NA,NA,NA,NA,NA
448,Green-lipped mussel,2004,0.029,NA,NA,NA,NA,NA
449,Green-lipped mussel,2005,0.353,NA,NA,NA,NA,NA
450,Green-lipped mussel,2006,1.047,NA,NA,NA,NA,NA
451,Green-lipped mussel,2007,0.907,NA,NA,NA,NA,NA
452,Green-lipped mussel,2008,0.581,NA,NA,NA,NA,NA
453,Green-lipped mussel,2009,0.165,NA,NA,NA,NA,NA
454,Green-lipped mussel,2010,0.335,NA,NA,NA,NA,NA
455,Green-lipped mussel,2011,1.419,NA,NA,NA,NA,NA
456,Green-lipped mussel,2012,1.715,NA,NA,NA,NA,NA
457,Green-lipped mussel,2013,2.401,NA,NA,NA,NA,NA
458,Green-lipped mussel,2014,4.085,NA,NA,NA,NA,NA
459,Green-lipped mussel,2015,5.174,NA,NA,NA,NA,NA
460,Green-lipped mussel,2016,6.56,NA,NA,NA,NA,NA
461,Green-lipped mussel,2017,6.621,NA,NA,NA,NA,NA
462,Green-lipped mussel,2018,8.254,NA,NA,NA,NA,NA
463,Green-lipped mussel,2019,7.876,NA,NA,NA,NA,NA
464,Green-lipped mussel,2020,8.315,NA,NA,NA,NA,NA
465,Green-lipped mussel,2021,5.036,NA,NA,NA,NA,NA
466,Grey Mullet,2001,0.101,1005.1,Tonnes,NA,Tonnes,NA
467,Grey Mullet,2002,0.415,1005.6,Tonnes,784.7,Tonnes,NA
468,Grey Mullet,2003,0.452,1005.6,Tonnes,798.6,Tonnes,NA
469,Grey Mullet,2004,0.464,1005.6,Tonnes,885.8,Tonnes,NA
470,Grey Mullet,2005,0.475,1005.6,Tonnes,941,Tonnes,NA
471,Grey Mullet,2006,0.509,1005.6,Tonnes,878.8,Tonnes,NA
472,Grey Mullet,2007,0.588,1005.6,Tonnes,848.4,Tonnes,NA
473,Grey Mullet,2008,0.594,1005.6,Tonnes,848.4,Tonnes,0.7725
474,Grey Mullet,2009,0.571,1005.6,Tonnes,814.2,Tonnes,3.09
475,Grey Mullet,2010,0.542,1005.6,Tonnes,746.2,Tonnes,3.1725
476,Grey Mullet,2011,0.505,1005.6,Tonnes,825.6,Tonnes,3.4725
477,Grey Mullet,2012,0.448,1005.6,Tonnes,848.2,Tonnes,3.6225
478,Grey Mullet,2013,0.433,1005.6,Tonnes,869.1,Tonnes,3.6
479,Grey Mullet,2014,0.492,1005.6,Tonnes,982.3,Tonnes,3.6
480,Grey Mullet,2015,0.677,1005.6,Tonnes,902.4,Tonnes,3.61
481,Grey Mullet,2016,0.902,1005.6,Tonnes,827.5,Tonnes,3.642
482,Grey Mullet,2017,0.814,1005.6,Tonnes,835.2,Tonnes,3.648
483,Grey Mullet,2018,0.703,NA,Tonnes,820.3,Tonnes,3.64799915
484,Grey Mullet,2018,0.703,1005.6,Tonnes,NA,Tonnes,3.64799915
485,Grey Mullet,2019,0.619,1005.6,Tonnes,849.9,Tonnes,3.694112784
486,Grey Mullet,2020,0.61,NA,NA,NA,NA,3.832800565
487,Grey Mullet,2021,0.579,NA,NA,NA,NA,3.833200139
488,Grey Mullet,2022,0.389,NA,NA,NA,NA,2.873509342
489,Gurnard,2001,0.077,5143.1,Tonnes,NA,Tonnes,NA
490,Gurnard,2002,0.325,5147.3,Tonnes,3433.3,Tonnes,NA
491,Gurnard,2003,0.409,5047.1,Tonnes,3831,Tonnes,NA
492,Gurnard,2004,0.495,5047.1,Tonnes,3509,Tonnes,NA
493,Gurnard,2005,0.456,5047.1,Tonnes,3974.4,Tonnes,NA
494,Gurnard,2006,0.525,5047.1,Tonnes,3589.1,Tonnes,NA
495,Gurnard,2007,0.496,5047.1,Tonnes,3822.1,Tonnes,NA
496,Gurnard,2008,0.481,5047.1,Tonnes,3347.5,Tonnes,0.460416667
497,Gurnard,2009,0.516,5047.1,Tonnes,3489.4,Tonnes,1.841666667
498,Gurnard,2010,0.459,5181.2,Tonnes,3789,Tonnes,1.896666667
499,Gurnard,2011,0.526,5181.2,Tonnes,3290.5,Tonnes,2.132916667
500,Gurnard,2012,0.729,5181.2,Tonnes,3350.8,Tonnes,2.341666667
501,Gurnard,2013,0.69,5451.2,Tonnes,3803.6,Tonnes,2.345416667
502,Gurnard,2014,0.761,5451.2,Tonnes,3769,Tonnes,2.3975
503,Gurnard,2015,0.84,5451.2,Tonnes,3909.8,Tonnes,2.2875
504,Gurnard,2016,0.746,5631.2,Tonnes,3953.1,Tonnes,2.055
505,Gurnard,2017,0.795,5631.2,Tonnes,3853.4,Tonnes,2.2675
506,Gurnard,2018,0.775,NA,Tonnes,3856.2,Tonnes,2.392931636
507,Gurnard,2018,0.775,5761.2,Tonnes,NA,Tonnes,2.392931636
508,Gurnard,2019,0.782,5861.2,Tonnes,4028.1,Tonnes,2.492262855
509,Gurnard,2020,0.83,NA,NA,NA,NA,2.561956996
510,Gurnard,2021,0.852,NA,NA,NA,NA,2.668007409
511,Gurnard,2022,0.643,NA,NA,NA,NA,2.0837938
512,Hake,2001,0.204,13997,Tonnes,NA,Tonnes,NA
513,Hake,2002,0.884,14066.5,Tonnes,11813.4,Tonnes,NA
514,Hake,2003,1.059,14066.5,Tonnes,11580.6,Tonnes,NA
515,Hake,2004,0.958,14066.5,Tonnes,13686,Tonnes,NA
516,Hake,2005,0.991,12366.5,Tonnes,13376.7,Tonnes,NA
517,Hake,2006,1.024,13211.1,Tonnes,9954.5,Tonnes,NA
518,Hake,2007,1.064,13211.1,Tonnes,10593.3,Tonnes,NA
519,Hake,2008,0.983,13211.1,Tonnes,5930.3,Tonnes,0.25
520,Hake,2009,0.797,13211.1,Tonnes,10225.2,Tonnes,1
521,Hake,2010,0.936,13211.1,Tonnes,4715.1,Tonnes,1.1275
522,Hake,2011,0.753,13211.1,Tonnes,5837.9,Tonnes,1.446875
523,Hake,2012,0.705,13211.1,Tonnes,6567.8,Tonnes,1.255
524,Hake,2013,0.71,13211.1,Tonnes,7689.8,Tonnes,1.241875
525,Hake,2014,0.63,13211.1,Tonnes,5692.7,Tonnes,1.225
526,Hake,2015,0.646,13211.1,Tonnes,8248.4,Tonnes,1.2225
527,Hake,2016,0.42,13211.1,Tonnes,4722.1,Tonnes,1.230625
528,Hake,2017,0.54,13211.1,Tonnes,6144.7,Tonnes,1.26375
529,Hake,2018,0.603,NA,Tonnes,4703.6,Tonnes,1.256246891
530,Hake,2018,0.603,10575.1,Tonnes,NA,Tonnes,1.256246891
531,Hake,2019,0.484,10575.1,Tonnes,2641.4,Tonnes,1.377142859
532,Hake,2020,0.72,NA,NA,NA,NA,1.419875341
533,Hake,2021,0.575,NA,NA,NA,NA,1.346032678
534,Hapuku & Bass,2001,0.251,2181,Tonnes,NA,Tonnes,NA
535,Hapuku & Bass,2002,1.031,2181.6,Tonnes,1513.4,Tonnes,NA
536,Hapuku & Bass,2003,1.128,2181.6,Tonnes,1661.4,Tonnes,NA
537,Hapuku & Bass,2004,1.195,2181.6,Tonnes,1605.8,Tonnes,NA
538,Hapuku & Bass,2005,1.197,2181.6,Tonnes,1743.4,Tonnes,NA
539,Hapuku & Bass,2006,1.205,2181.6,Tonnes,1728.1,Tonnes,NA
540,Hapuku & Bass,2007,1.179,2181.6,Tonnes,1726.6,Tonnes,NA
541,Hapuku & Bass,2008,1.206,2181.6,Tonnes,1657.8,Tonnes,NA
542,Hapuku & Bass,2009,1.148,2181.6,Tonnes,1627.5,Tonnes,NA
543,Hapuku & Bass,2010,1.116,2181.6,Tonnes,1633.4,Tonnes,NA
544,Hapuku & Bass,2011,1.164,2181.6,Tonnes,1543.2,Tonnes,NA
545,Hapuku & Bass,2012,1.162,2181.6,Tonnes,1506.4,Tonnes,NA
546,Hapuku & Bass,2013,1.219,2181.6,Tonnes,1428.1,Tonnes,NA
547,Hapuku & Bass,2014,1.24,2181.6,Tonnes,1401,Tonnes,NA
548,Hapuku & Bass,2015,1.198,2181.6,Tonnes,1254.2,Tonnes,NA
549,Hapuku & Bass,2016,1.172,2181.6,Tonnes,1236,Tonnes,NA
550,Hapuku & Bass,2017,1.178,2181.6,Tonnes,1308,Tonnes,NA
551,Hapuku & Bass,2018,1.109,NA,Tonnes,1250.2,Tonnes,NA
552,Hapuku & Bass,2018,1.109,2181.6,Tonnes,NA,Tonnes,NA
553,Hapuku & Bass,2019,1.045,2181.6,Tonnes,1258.9,Tonnes,NA
554,Hapuku & Bass,2020,1.004,NA,NA,NA,NA,NA
555,Hapuku & Bass,2021,0.971,NA,NA,NA,NA,NA
556,Hapuku & Bass,2022,0.679,NA,NA,NA,NA,NA
557,Hoki,2001,0.138,250010,Tonnes,NA,Tonnes,NA
558,Hoki,2002,0.557,200010,Tonnes,195492.1,Tonnes,NA
559,Hoki,2003,0.508,200010,Tonnes,184659.4,Tonnes,NA
560,Hoki,2004,0.353,180010,Tonnes,135783.7,Tonnes,NA
561,Hoki,2005,0.468,100010,Tonnes,104364.1,Tonnes,NA
562,Hoki,2006,0.526,100010,Tonnes,104385.2,Tonnes,NA
563,Hoki,2007,0.564,100010,Tonnes,101008.5,Tonnes,NA
564,Hoki,2008,0.705,90010,Tonnes,89317.9,Tonnes,0.15
565,Hoki,2009,0.767,90010,Tonnes,88804.9,Tonnes,0.6
566,Hoki,2010,0.79,110010,Tonnes,107208.7,Tonnes,0.655
567,Hoki,2011,0.689,120010,Tonnes,118804.6,Tonnes,0.8175
568,Hoki,2012,0.545,130010,Tonnes,130108,Tonnes,0.8075
569,Hoki,2013,0.506,130010,Tonnes,131567.9,Tonnes,0.8
570,Hoki,2014,0.448,150010,Tonnes,146343.6,Tonnes,0.8
571,Hoki,2015,0.359,160010,Tonnes,161528,Tonnes,0.7825
572,Hoki,2016,0.352,150010,Tonnes,136719.1,Tonnes,0.7275
573,Hoki,2017,0.316,150010,Tonnes,141566.5,Tonnes,0.72375
574,Hoki,2018,0.347,NA,Tonnes,135417.7,Tonnes,0.734550483
575,Hoki,2018,0.347,150010,Tonnes,NA,Tonnes,0.734550483
576,Hoki,2019,0.337,150010,Tonnes,122387.4,Tonnes,0.729184735
577,Hoki,2020,0.414,NA,NA,NA,NA,0.718455664
578,Hoki,2021,0.488,NA,NA,NA,NA,0.724524392
579,Hoki,2022,0.387,NA,NA,NA,NA,0.548120938
580,Horse Mussel,2015,0.075,29,Tonnes,0.1,Tonnes,NA
581,Horse Mussel,2016,0.025,29,Tonnes,0.4,Tonnes,NA
582,Horse Mussel,2017,0.075,29,Tonnes,0.7,Tonnes,NA
583,Horse Mussel,2018,0.025,29,Tonnes,0.2,Tonnes,NA
584,Jack mackerel,2001,0.009,NA,NA,NA,NA,NA
585,Jack mackerel,2002,0.035,NA,NA,NA,NA,NA
586,Jack mackerel,2003,0.036,NA,NA,NA,NA,NA
587,Jack mackerel,2004,0.039,NA,NA,NA,NA,NA
588,Jack mackerel,2005,0.041,NA,NA,NA,NA,NA
589,Jack mackerel,2006,0.05,NA,NA,NA,NA,NA
590,Jack mackerel,2007,0.058,NA,NA,NA,NA,NA
591,Jack mackerel,2008,0.071,NA,NA,NA,NA,NA
592,Jack mackerel,2009,0.088,NA,NA,NA,NA,NA
593,Jack mackerel,2010,0.092,NA,NA,NA,NA,NA
594,Jack mackerel,2011,0.092,NA,NA,NA,NA,NA
595,Jack mackerel,2012,0.097,NA,NA,NA,NA,NA
596,Jack mackerel,2013,0.105,NA,NA,NA,NA,NA
597,Jack mackerel,2014,0.113,NA,NA,NA,NA,NA
598,Jack mackerel,2015,0.124,NA,NA,NA,NA,NA
599,Jack mackerel,2016,0.124,NA,NA,NA,NA,NA
600,Jack mackerel,2017,0.121,NA,NA,NA,NA,NA
601,Jack mackerel,2018,0.123,NA,NA,NA,NA,NA
602,Jack mackerel,2019,0.119,NA,NA,NA,NA,NA
603,Jack mackerel,2020,0.142,NA,NA,NA,NA,NA
604,Jack mackerel,2021,0.145,NA,NA,NA,NA,NA
605,Jack mackerel,2022,0.11,NA,NA,NA,NA,NA
606,John Dory,2001,0.254,1106.7,Tonnes,NA,Tonnes,NA
607,John Dory,2002,1.058,1106.7,Tonnes,821.2,Tonnes,NA
608,John Dory,2003,1.158,1106.7,Tonnes,794.7,Tonnes,NA
609,John Dory,2004,1.077,1106.7,Tonnes,832.5,Tonnes,NA
610,John Dory,2005,1.04,1129.4,Tonnes,878.3,Tonnes,NA
611,John Dory,2006,0.965,1129.4,Tonnes,833.1,Tonnes,NA
612,John Dory,2007,1.048,1129.4,Tonnes,815.3,Tonnes,NA
613,John Dory,2008,1.205,1129.4,Tonnes,724.6,Tonnes,1.4725
614,John Dory,2009,1.201,1129.4,Tonnes,676.8,Tonnes,5.89
615,John Dory,2010,1.136,1140.4,Tonnes,620.2,Tonnes,5.9665
616,John Dory,2011,1.158,1140.4,Tonnes,637,Tonnes,6.116
617,John Dory,2012,1.231,1140.4,Tonnes,609.4,Tonnes,5.8645
618,John Dory,2013,1.141,1165.4,Tonnes,630.6,Tonnes,5.915
619,John Dory,2014,1.136,1165.4,Tonnes,642.4,Tonnes,6.153
620,John Dory,2015,1.162,1165.4,Tonnes,652,Tonnes,6.1145
621,John Dory,2016,1.232,1165.4,Tonnes,622.1,Tonnes,6.1705
622,John Dory,2017,1.316,1205.4,Tonnes,677.9,Tonnes,6.1835
623,John Dory,2018,1.309,1205.4,Tonnes,660.5,Tonnes,6.055597844
624,John Dory,2019,1.397,874.4,Tonnes,611.1,Tonnes,6.132494012
625,John Dory,2020,1.571,NA,NA,NA,NA,6.309344299
626,John Dory,2021,1.353,NA,NA,NA,NA,6.222891654
627,John Dory,2022,1.062,NA,NA,NA,NA,4.860489257
628,Kahawai,2004,0.047,NA,NA,NA,NA,NA
629,Kahawai,2005,0.19,3035,Tonnes,2530,Tonnes,NA
630,Kahawai,2006,0.197,2728,Tonnes,2012.7,Tonnes,NA
631,Kahawai,2007,0.198,2728,Tonnes,2507.4,Tonnes,NA
632,Kahawai,2008,0.226,2728,Tonnes,2288.8,Tonnes,0.075833333
633,Kahawai,2009,0.255,2728,Tonnes,2304.6,Tonnes,0.303333333
634,Kahawai,2010,0.266,2728,Tonnes,1994.7,Tonnes,0.373333333
635,Kahawai,2011,0.264,2728,Tonnes,2223.1,Tonnes,0.602916667
636,Kahawai,2012,0.254,2728,Tonnes,2325.9,Tonnes,0.659583333
637,Kahawai,2013,0.27,2728,Tonnes,2258.6,Tonnes,0.65875
638,Kahawai,2014,0.28,2728,Tonnes,2102.2,Tonnes,0.675
639,Kahawai,2015,0.29,2728,Tonnes,2181,Tonnes,0.644166667
640,Kahawai,2016,0.288,2728,Tonnes,2222.7,Tonnes,0.541666667
641,Kahawai,2017,0.291,2728,Tonnes,1794.4,Tonnes,0.496666667
642,Kahawai,2018,0.287,NA,Tonnes,2138.6,Tonnes,0.455937752
643,Kahawai,2018,0.287,2728,Tonnes,NA,Tonnes,0.455937752
644,Kahawai,2019,0.298,2728,Tonnes,2040.7,Tonnes,0.502096311
645,Kahawai,2020,0.338,NA,NA,NA,NA,0.709352492
646,Kahawai,2021,0.353,NA,NA,NA,NA,1.01744374
647,Kahawai,2022,0.307,NA,NA,NA,NA,0.732551252
648,Kina,2002,0.151,NA,NA,NA,NA,NA
649,Kina,2003,0.641,636,Tonnes,363.5,Tonnes,NA
650,Kina,2004,0.772,937,Tonnes,560.4,Tonnes,NA
651,Kina,2005,0.754,1147,Tonnes,704.7,Tonnes,NA
652,Kina,2006,0.528,1147,Tonnes,826.5,Tonnes,NA
653,Kina,2007,0.562,1147,Tonnes,868,Tonnes,NA
654,Kina,2008,0.524,1147,Tonnes,765.6,Tonnes,0.313541667
655,Kina,2009,0.561,1147,Tonnes,747.2,Tonnes,1.254166667
656,Kina,2010,0.58,1147,Tonnes,711.9,Tonnes,1.38
657,Kina,2011,0.534,1147,Tonnes,744.4,Tonnes,1.771458333
658,Kina,2012,0.484,1147,Tonnes,862.6,Tonnes,1.810416667
659,Kina,2013,0.545,1147,Tonnes,875,Tonnes,1.801666667
660,Kina,2014,0.528,1147,Tonnes,896.3,Tonnes,1.77625
661,Kina,2015,0.614,1147,Tonnes,888.6,Tonnes,1.709166667
662,Kina,2016,0.74,1147,Tonnes,905.4,Tonnes,1.717083333
663,Kina,2017,0.738,1147,Tonnes,1042.4,Tonnes,1.658333333
664,Kina,2018,0.767,NA,Tonnes,946.9,Tonnes,1.705888978
665,Kina,2018,0.767,1147,Tonnes,NA,Tonnes,1.705888978
666,Kina,2019,0.76,1147,Tonnes,891.5,Tonnes,1.848555912
667,Kina,2020,0.675,NA,NA,NA,NA,1.789367381
668,Kina,2021,0.63,NA,NA,NA,NA,2.075751307
669,Kina,2022,0.473,NA,NA,NA,NA,2.600699902
670,King Crab,2003,0.528,NA,NA,NA,NA,NA
671,King Crab,2004,2.298,NA,NA,NA,NA,NA
672,King Crab,2005,2.878,90,Tonnes,0.8,Tonnes,NA
673,King Crab,2006,2.873,90,Tonnes,1,Tonnes,NA
674,King Crab,2007,2.657,90,Tonnes,1.6,Tonnes,NA
675,King Crab,2008,2.693,90,Tonnes,2.8,Tonnes,NA
676,King Crab,2009,2.8,90,Tonnes,2.6,Tonnes,NA
677,King Crab,2010,3.161,90,Tonnes,2.5,Tonnes,NA
678,King Crab,2011,3.092,90,Tonnes,3.7,Tonnes,NA
679,King Crab,2012,2.7,90,Tonnes,3,Tonnes,NA
680,King Crab,2013,3.51,90,Tonnes,4.2,Tonnes,NA
681,King Crab,2014,4.422,90,Tonnes,11.6,Tonnes,NA
682,King Crab,2015,4.788,90,Tonnes,8.8,Tonnes,NA
683,King Crab,2016,4.403,90,Tonnes,2.5,Tonnes,NA
684,King Crab,2017,5.089,90,Tonnes,0.6,Tonnes,NA
685,King Crab,2018,4.822,90,Tonnes,1.1,Tonnes,NA
686,King Crab,2019,4.414,90,Tonnes,1.7,Tonnes,NA
687,King Crab,2020,4.411,NA,NA,NA,NA,NA
688,King Crab,2021,4.124,NA,NA,NA,NA,NA
689,King Crab,2022,2.501,NA,NA,NA,NA,NA
690,Large trough shell,2004,0.491,NA,NA,NA,NA,NA
691,Large trough shell,2005,0.851,NA,NA,NA,NA,NA
692,Large trough shell,2006,0.942,NA,NA,NA,NA,NA
693,Large trough shell,2007,0.238,NA,NA,NA,NA,NA
694,Large trough shell,2017,0.75,NA,NA,NA,NA,NA
695,Large trough shell,2018,0.25,NA,NA,NA,NA,NA
696,Leatherjacket,2003,0.024,NA,NA,NA,NA,NA
697,Leatherjacket,2004,0.091,1431,Tonnes,613.2,Tonnes,NA
698,Leatherjacket,2005,0.075,1431,Tonnes,500.2,Tonnes,NA
699,Leatherjacket,2006,0.078,1431,Tonnes,405.1,Tonnes,NA
700,Leatherjacket,2007,0.075,1431,Tonnes,455.2,Tonnes,NA
701,Leatherjacket,2008,0.081,1431,Tonnes,468.3,Tonnes,NA
702,Leatherjacket,2009,0.071,1431,Tonnes,581.5,Tonnes,NA
703,Leatherjacket,2010,0.076,1431,Tonnes,754,Tonnes,NA
704,Leatherjacket,2011,0.088,1431,Tonnes,573.4,Tonnes,NA
705,Leatherjacket,2012,0.088,1431,Tonnes,570.8,Tonnes,NA
706,Leatherjacket,2013,0.094,1431,Tonnes,441,Tonnes,NA
707,Leatherjacket,2014,0.149,1461,Tonnes,384.2,Tonnes,NA
708,Leatherjacket,2015,0.213,1461,Tonnes,374.4,Tonnes,NA
709,Leatherjacket,2016,0.208,1461,Tonnes,362.5,Tonnes,NA
710,Leatherjacket,2017,0.113,1461,Tonnes,341.8,Tonnes,NA
711,Leatherjacket,2018,0.122,1461,Tonnes,293.6,Tonnes,NA
712,Leatherjacket,2019,0.139,1461,Tonnes,320.4,Tonnes,NA
713,Leatherjacket,2020,0.145,NA,NA,NA,NA,NA
714,Leatherjacket,2021,0.148,NA,NA,NA,NA,NA
715,Leatherjacket,2022,0.125,NA,NA,NA,NA,NA
716,Ling,2001,0.243,19843.2,Tonnes,NA,Tonnes,NA
717,Ling,2002,1.004,19843.2,Tonnes,19563,Tonnes,NA
718,Ling,2003,1.065,19978.5,Tonnes,18907.7,Tonnes,NA
719,Ling,2004,0.952,19978.5,Tonnes,18757.7,Tonnes,NA
720,Ling,2005,0.939,21977.1,Tonnes,17186.1,Tonnes,NA
721,Ling,2006,0.916,21977.1,Tonnes,14177.8,Tonnes,NA
722,Ling,2007,0.934,21977.1,Tonnes,16099.3,Tonnes,NA
723,Ling,2008,0.95,21977.1,Tonnes,16262.7,Tonnes,0.7415625
724,Ling,2009,1.018,21977.1,Tonnes,13111.1,Tonnes,2.96625
725,Ling,2010,1.033,22226,Tonnes,12579.9,Tonnes,2.88375
726,Ling,2011,1.102,22226,Tonnes,12336.7,Tonnes,2.6296875
727,Ling,2012,1.139,22226,Tonnes,12954.6,Tonnes,2.605
728,Ling,2013,1.216,22226,Tonnes,14317.2,Tonnes,2.604375
729,Ling,2014,1.351,23192,Tonnes,15224.6,Tonnes,2.6959375
730,Ling,2015,1.52,23192,Tonnes,15001.9,Tonnes,2.786875
731,Ling,2016,1.454,23192,Tonnes,14665.6,Tonnes,2.6778125
732,Ling,2017,1.397,23192,Tonnes,16600.6,Tonnes,2.79875
733,Ling,2018,1.273,NA,Tonnes,18693.9,Tonnes,2.707720965
734,Ling,2018,1.273,23192,Tonnes,NA,Tonnes,2.707720965
735,Ling,2019,1.464,23972,Tonnes,16736.8,Tonnes,2.762298418
736,Ling,2020,1.173,NA,NA,NA,NA,2.689580741
737,Ling,2021,1.217,NA,NA,NA,NA,2.876332713
738,Ling,2022,0.998,NA,NA,NA,NA,2.185680629
739,Long-finned eel,2006,1.445,NA,NA,NA,NA,NA
740,Long-finned eel,2007,4.335,NA,NA,NA,NA,NA
741,Long-finned eel,2012,0.519,NA,NA,NA,NA,NA
742,Long-finned eel,2013,2.19,NA,NA,NA,NA,NA
