,species,starting_year,fishing_year,avg_price,wt_avg_price_2,wt_avg_price_1
791,Parore,2011,2011,2.01,0.5025,
791,Parore,2011,2012,2.01,,1.5075
792,Parore,2012,2012,1.99,0.4975,
792,Parore,2012,2013,1.99,,1.4925
793,Parore,2013,2013,1.99,0.4975,
793,Parore,2013,2014,1.99,,1.4925
794,Parore,2014,2014,1.99,0.4975,
794,Parore,2014,2015,1.99,,1.4925
795,Parore,2015,2015,2.2325,0.558125,
795,Parore,2015,2016,2.2325,,1.674375
796,Parore,2016,2016,2.2325,0.558125,
796,Parore,2016,2017,2.2325,,1.674375
797,Parore,2017,2017,2.2325,0.558125,
797,Parore,2017,2018,2.2325,,1.674375
798,Parore,2018,2018,2.232870745,0.558217686,
798,Parore,2018,2019,2.232870745,,1.674653059
799,Parore,2019,2019,2.126413381,0.531603345,
799,Parore,2019,2020,2.126413381,,1.594810036
800,Parore,2020,2020,2.380393672,0.595098418,
800,Parore,2020,2021,2.380393672,,1.785295254
801,Parore,2021,2021,2.427746038,0.60693651,
801,Parore,2021,2022,2.427746038,,1.820809529
802,Patagonian Toothfish,2008,2008,3,0.75,
802,Patagonian Toothfish,2008,2009,3,,2.25
803,Patagonian Toothfish,2009,2009,3,0.75,
803,Patagonian Toothfish,2009,2010,3,,2.25
804,Patagonian Toothfish,2010,2010,3.62,0.905,
804,Patagonian Toothfish,2010,2011,3.62,,2.715
805,Patagonian Toothfish,2011,2011,3.63,0.9075,
805,Patagonian Toothfish,2011,2012,3.63,,2.7225
806,Patagonian Toothfish,2012,2012,3.6,0.9,
806,Patagonian Toothfish,2012,2013,3.6,,2.7
807,Patagonian Toothfish,2013,2013,10,2.5,
807,Patagonian Toothfish,2013,2014,10,,7.5
808,Patagonian Toothfish,2014,2014,10,2.5,
808,Patagonian Toothfish,2014,2015,10,,7.5
809,Patagonian Toothfish,2015,2015,10,2.5,
809,Patagonian Toothfish,2015,2016,10,,7.5
810,Patagonian Toothfish,2016,2016,10,2.5,
810,Patagonian Toothfish,2016,2017,10,,7.5
811,Patagonian Toothfish,2017,2017,10,2.5,
811,Patagonian Toothfish,2017,2018,10,,7.5
812,Patagonian Toothfish,2018,2018,10,2.5,
812,Patagonian Toothfish,2018,2019,10,,7.5
813,Patagonian Toothfish,2019,2019,10,2.5,
813,Patagonian Toothfish,2019,2020,10,,7.5
814,Patagonian Toothfish,2020,2020,10,2.5,
814,Patagonian Toothfish,2020,2021,10,,7.5
815,Patagonian Toothfish,2021,2021,10,2.5,
815,Patagonian Toothfish,2021,2022,10,,7.5
816,Paua,2008,2008,33.15,8.2875,
816,Paua,2008,2009,33.15,,24.8625
817,Paua,2009,2009,33.15,8.2875,
817,Paua,2009,2010,33.15,,24.8625
818,Paua,2010,2010,22.73,5.6825,
818,Paua,2010,2011,22.73,,17.0475
819,Paua,2011,2011,26.8,6.7,
819,Paua,2011,2012,26.8,,20.1
820,Paua,2012,2012,26.58181818,6.645454545,
820,Paua,2012,2013,26.58181818,,19.93636364
821,Paua,2013,2013,27.91636364,6.979090909,
821,Paua,2013,2014,27.91636364,,20.93727273
822,Paua,2014,2014,28.27636364,7.069090909,
822,Paua,2014,2015,28.27636364,,21.20727273
823,Paua,2015,2015,16.5,4.125,
823,Paua,2015,2016,16.5,,12.375
824,Paua,2016,2016,23.98,5.995,
824,Paua,2016,2017,23.98,,17.985
825,Paua,2017,2017,NA,NA,
825,Paua,2017,2018,NA,,NA
826,Paua,2018,2018,24.86901135,6.217252837,
826,Paua,2018,2019,24.86901135,,18.65175851
827,Paua,2019,2019,39,9.75,
827,Paua,2019,2020,39,,29.25
828,Paua,2020,2020,39,9.75,
828,Paua,2020,2021,39,,29.25
829,Paua,2021,2021,38.91493428,9.728733571,
829,Paua,2021,2022,38.91493428,,29.18620071
830,Pilchard,2008,2008,0.7,0.175,
830,Pilchard,2008,2009,0.7,,0.525
831,Pilchard,2009,2009,0.7,0.175,
831,Pilchard,2009,2010,0.7,,0.525
832,Pilchard,2010,2010,0.84,0.21,
832,Pilchard,2010,2011,0.84,,0.63
833,Pilchard,2011,2011,0.84,0.21,
833,Pilchard,2011,2012,0.84,,0.63
834,Pilchard,2012,2012,0.83,0.2075,
834,Pilchard,2012,2013,0.83,,0.6225
835,Pilchard,2013,2013,0.83,0.2075,
835,Pilchard,2013,2014,0.83,,0.6225
836,Pilchard,2014,2014,0.83,0.2075,
836,Pilchard,2014,2015,0.83,,0.6225
837,Pilchard,2015,2015,0.83,0.2075,
837,Pilchard,2015,2016,0.83,,0.6225
838,Pilchard,2016,2016,0.891428571,0.222857143,
838,Pilchard,2016,2017,0.891428571,,0.668571429
839,Pilchard,2017,2017,0.911428571,0.227857143,
839,Pilchard,2017,2018,0.911428571,,0.683571429
840,Pilchard,2018,2018,0.911419825,0.227854956,
840,Pilchard,2018,2019,0.911419825,,0.683564868
841,Pilchard,2019,2019,0.911419825,0.227854956,
841,Pilchard,2019,2020,0.911419825,,0.683564868
842,Pilchard,2020,2020,0.911419825,0.227854956,
842,Pilchard,2020,2021,0.911419825,,0.683564868
843,Pilchard,2021,2021,0.911419825,0.227854956,
843,Pilchard,2021,2022,0.911419825,,0.683564868
844,Pipi,2008,2008,1.1,0.275,
844,Pipi,2008,2009,1.1,,0.825
845,Pipi,2009,2009,1.1,0.275,
845,Pipi,2009,2010,1.1,,0.825
846,Pipi,2010,2010,0.949,0.23725,
846,Pipi,2010,2011,0.949,,0.71175
847,Pipi,2011,2011,0.93,0.2325,
847,Pipi,2011,2012,0.93,,0.6975
848,Pipi,2012,2012,0.92,0.23,
848,Pipi,2012,2013,0.92,,0.69
849,Pipi,2013,2013,0.92,0.23,
849,Pipi,2013,2014,0.92,,0.69
850,Pipi,2014,2014,0.92,0.23,
850,Pipi,2014,2015,0.92,,0.69
851,Pipi,2015,2015,0.92,0.23,
851,Pipi,2015,2016,0.92,,0.69
852,Pipi,2016,2016,0.92,0.23,
852,Pipi,2016,2017,0.92,,0.69
853,Pipi,2017,2017,0.92,0.23,
853,Pipi,2017,2018,0.92,,0.69
854,Pipi,2018,2018,0.92,0.23,
854,Pipi,2018,2019,0.92,,0.69
855,Pipi,2019,2019,0.92,0.23,
855,Pipi,2019,2020,0.92,,0.69
856,Pipi,2020,2020,0.92,0.23,
856,Pipi,2020,2021,0.92,,0.69
857,Pipi,2021,2021,0.92,0.23,
857,Pipi,2021,2022,0.92,,0.69
858,Porae,2008,2008,2.1475,0.536875,
858,Porae,2008,2009,2.1475,,1.610625
859,Porae,2009,2009,2.1475,0.536875,
859,Porae,2009,2010,2.1475,,1.610625
860,Porae,2010,2010,2.5975,0.649375,
860,Porae,2010,2011,2.5975,,1.948125
861,Porae,2011,2011,2.2725,0.568125,
861,Porae,2011,2012,2.2725,,1.704375
862,Porae,2012,2012,2.2525,0.563125,
862,Porae,2012,2013,2.2525,,1.689375
863,Porae,2013,2013,2.395,0.59875,
863,Porae,2013,2014,2.395,,1.79625
864,Porae,2014,2014,2.395,0.59875,
864,Porae,2014,2015,2.395,,1.79625
865,Porae,2015,2015,2.4075,0.601875,
865,Porae,2015,2016,2.4075,,1.805625
866,Porae,2016,2016,2.3225,0.580625,
866,Porae,2016,2017,2.3225,,1.741875
867,Porae,2017,2017,2.3225,0.580625,
867,Porae,2017,2018,2.3225,,1.741875
868,Porae,2018,2018,2.320838196,0.580209549,
868,Porae,2018,2019,2.320838196,,1.740628647
869,Porae,2019,2019,2.854740508,0.713685127,
869,Porae,2019,2020,2.854740508,,2.141055381
870,Porae,2020,2020,2.968468531,0.742117133,
870,Porae,2020,2021,2.968468531,,2.226351398
871,Porae,2021,2021,2.636722075,0.659180519,
871,Porae,2021,2022,2.636722075,,1.977541556
872,Porbeagle Shark,2008,2008,0.4,0.1,
872,Porbeagle Shark,2008,2009,0.4,,0.3
873,Porbeagle Shark,2009,2009,0.4,0.1,
873,Porbeagle Shark,2009,2010,0.4,,0.3
874,Porbeagle Shark,2010,2010,0.36,0.09,
874,Porbeagle Shark,2010,2011,0.36,,0.27
875,Porbeagle Shark,2011,2011,0.6,0.15,
875,Porbeagle Shark,2011,2012,0.6,,0.45
876,Porbeagle Shark,2012,2012,0.6,0.15,
876,Porbeagle Shark,2012,2013,0.6,,0.45
877,Porbeagle Shark,2013,2013,0.71,0.1775,
877,Porbeagle Shark,2013,2014,0.71,,0.5325
878,Porbeagle Shark,2014,2014,0.25,0.0625,
878,Porbeagle Shark,2014,2015,0.25,,0.1875
879,Porbeagle Shark,2015,2015,0.25,0.0625,
879,Porbeagle Shark,2015,2016,0.25,,0.1875
880,Porbeagle Shark,2016,2016,0.41,0.1025,
880,Porbeagle Shark,2016,2017,0.41,,0.3075
881,Porbeagle Shark,2017,2017,0.41,0.1025,
881,Porbeagle Shark,2017,2018,0.41,,0.3075
882,Porbeagle Shark,2018,2018,0.406986983,0.101746746,
882,Porbeagle Shark,2018,2019,0.406986983,,0.305240237
883,Porbeagle Shark,2019,2019,0.406986983,0.101746746,
883,Porbeagle Shark,2019,2020,0.406986983,,0.305240237
884,Porbeagle Shark,2020,2020,0.406986983,0.101746746,
884,Porbeagle Shark,2020,2021,0.406986983,,0.305240237
885,Porbeagle Shark,2021,2021,0.406986983,0.101746746,
885,Porbeagle Shark,2021,2022,0.406986983,,0.305240237
886,Prawn Killer,2008,2008,0.25,0.0625,
886,Prawn Killer,2008,2009,0.25,,0.1875
887,Prawn Killer,2009,2009,0.25,0.0625,
887,Prawn Killer,2009,2010,0.25,,0.1875
888,Prawn Killer,2010,2010,1.26,0.315,
888,Prawn Killer,2010,2011,1.26,,0.945
889,Prawn Killer,2011,2011,3.45,0.8625,
889,Prawn Killer,2011,2012,3.45,,2.5875
890,Prawn Killer,2012,2012,3.419090909,0.854772727,
890,Prawn Killer,2012,2013,3.419090909,,2.564318182
891,Prawn Killer,2013,2013,3.42,0.855,
891,Prawn Killer,2013,2014,3.42,,2.565
892,Prawn Killer,2014,2014,3.42,0.855,
892,Prawn Killer,2014,2015,3.42,,2.565
893,Prawn Killer,2015,2015,3.42,0.855,
893,Prawn Killer,2015,2016,3.42,,2.565
894,Prawn Killer,2016,2016,3.42,0.855,
894,Prawn Killer,2016,2017,3.42,,2.565
895,Prawn Killer,2017,2017,3.42,0.855,
895,Prawn Killer,2017,2018,3.42,,2.565
896,Prawn Killer,2018,2018,3.158176678,0.789544169,
896,Prawn Killer,2018,2019,3.158176678,,2.368632508
897,Prawn Killer,2019,2019,3.158176678,0.789544169,
897,Prawn Killer,2019,2020,3.158176678,,2.368632508
898,Prawn Killer,2020,2020,3.158176678,0.789544169,
898,Prawn Killer,2020,2021,3.158176678,,2.368632508
899,Prawn Killer,2021,2021,3.158176678,0.789544169,
899,Prawn Killer,2021,2022,3.158176678,,2.368632508
900,Queen Scallop,2008,2008,1.7,0.425,
900,Queen Scallop,2008,2009,1.7,,1.275
901,Queen Scallop,2009,2009,1.7,0.425,
901,Queen Scallop,2009,2010,1.7,,1.275
902,Queen Scallop,2010,2010,2.05,0.5125,
902,Queen Scallop,2010,2011,2.05,,1.5375
903,Queen Scallop,2011,2011,2.06,0.515,
903,Queen Scallop,2011,2012,2.06,,1.545
904,Queen Scallop,2012,2012,2.04,0.51,
904,Queen Scallop,2012,2013,2.04,,1.53
905,Queen Scallop,2013,2013,2.04,0.51,
905,Queen Scallop,2013,2014,2.04,,1.53
906,Queen Scallop,2014,2014,2.04,0.51,
906,Queen Scallop,2014,2015,2.04,,1.53
907,Queen Scallop,2015,2015,2.04,0.51,
907,Queen Scallop,2015,2016,2.04,,1.53
908,Queen Scallop,2016,2016,2.04,0.51,
908,Queen Scallop,2016,2017,2.04,,1.53
909,Queen Scallop,2017,2017,2.04,0.51,
909,Queen Scallop,2017,2018,2.04,,1.53
910,Queen Scallop,2018,2018,2.04,0.51,
910,Queen Scallop,2018,2019,2.04,,1.53
911,Queen Scallop,2019,2019,2.04,0.51,
911,Queen Scallop,2019,2020,2.04,,1.53
912,Queen Scallop,2020,2020,2.04,0.51,
912,Queen Scallop,2020,2021,2.04,,1.53
913,Queen Scallop,2021,2021,3.5,0.875,
913,Queen Scallop,2021,2022,3.5,,2.625
914,Ray's Bream,2008,2008,0.83,0.2075,
914,Ray's Bream,2008,2009,0.83,,0.6225
915,Ray's Bream,2009,2009,0.83,0.2075,
915,Ray's Bream,2009,2010,0.83,,0.6225
916,Ray's Bream,2010,2010,1.01,0.2525,
916,Ray's Bream,2010,2011,1.01,,0.7575
917,Ray's Bream,2011,2011,1.11,0.2775,
917,Ray's Bream,2011,2012,1.11,,0.8325
918,Ray's Bream,2012,2012,1.1,0.275,
918,Ray's Bream,2012,2013,1.1,,0.825
919,Ray's Bream,2013,2013,1.19,0.2975,
919,Ray's Bream,2013,2014,1.19,,0.8925
920,Ray's Bream,2014,2014,1.19,0.2975,
920,Ray's Bream,2014,2015,1.19,,0.8925
921,Ray's Bream,2015,2015,1.19,0.2975,
921,Ray's Bream,2015,2016,1.19,,0.8925
922,Ray's Bream,2016,2016,1.06,0.265,
922,Ray's Bream,2016,2017,1.06,,0.795
923,Ray's Bream,2017,2017,0.77,0.1925,
923,Ray's Bream,2017,2018,0.77,,0.5775
924,Ray's Bream,2018,2018,0.771791971,0.192947993,
924,Ray's Bream,2018,2019,0.771791971,,0.578843978
925,Ray's Bream,2019,2019,0.771791971,0.192947993,
925,Ray's Bream,2019,2020,0.771791971,,0.578843978
926,Ray's Bream,2020,2020,0.771791971,0.192947993,
926,Ray's Bream,2020,2021,0.771791971,,0.578843978
927,Ray's Bream,2021,2021,0.771791971,0.192947993,
927,Ray's Bream,2021,2022,0.771791971,,0.578843978
928,Red Bait,2010,2010,0.39,0.0975,
928,Red Bait,2010,2011,0.39,,0.2925
929,Red Bait,2011,2011,0.39,0.0975,
929,Red Bait,2011,2012,0.39,,0.2925
930,Red Bait,2012,2012,0.39,0.0975,
930,Red Bait,2012,2013,0.39,,0.2925
931,Red Bait,2013,2013,0.39,0.0975,
931,Red Bait,2013,2014,0.39,,0.2925
932,Red Bait,2014,2014,0.39,0.0975,
932,Red Bait,2014,2015,0.39,,0.2925
933,Red Bait,2015,2015,0.3175,0.079375,
933,Red Bait,2015,2016,0.3175,,0.238125
934,Red Bait,2016,2016,0.3175,0.079375,
934,Red Bait,2016,2017,0.3175,,0.238125
935,Red Bait,2017,2017,0.3175,0.079375,
935,Red Bait,2017,2018,0.3175,,0.238125
936,Red Bait,2018,2018,0.317022474,0.079255618,
936,Red Bait,2018,2019,0.317022474,,0.237766855
937,Red Bait,2019,2019,0.317022474,0.079255618,
937,Red Bait,2019,2020,0.317022474,,0.237766855
938,Red Bait,2020,2020,0.342899965,0.085724991,
938,Red Bait,2020,2021,0.342899965,,0.257174973
939,Red Bait,2021,2021,0.529940943,0.132485236,
939,Red Bait,2021,2022,0.529940943,,0.397455707
940,Red Cod,2008,2008,0.732,0.183,
940,Red Cod,2008,2009,0.732,,0.549
941,Red Cod,2009,2009,0.732,0.183,
941,Red Cod,2009,2010,0.732,,0.549
942,Red Cod,2010,2010,0.712,0.178,
942,Red Cod,2010,2011,0.712,,0.534
943,Red Cod,2011,2011,0.784,0.196,
943,Red Cod,2011,2012,0.784,,0.588
944,Red Cod,2012,2012,0.716,0.179,
944,Red Cod,2012,2013,0.716,,0.537
945,Red Cod,2013,2013,0.656,0.164,
945,Red Cod,2013,2014,0.656,,0.492
946,Red Cod,2014,2014,0.662,0.1655,
946,Red Cod,2014,2015,0.662,,0.4965
947,Red Cod,2015,2015,0.598,0.1495,
947,Red Cod,2015,2016,0.598,,0.4485
948,Red Cod,2016,2016,0.568,0.142,
948,Red Cod,2016,2017,0.568,,0.426
949,Red Cod,2017,2017,0.604,0.151,
949,Red Cod,2017,2018,0.604,,0.453
950,Red Cod,2018,2018,0.605515695,0.151378924,
950,Red Cod,2018,2019,0.605515695,,0.454136772
951,Red Cod,2019,2019,0.596020285,0.149005071,
951,Red Cod,2019,2020,0.596020285,,0.447015214
952,Red Cod,2020,2020,0.666587554,0.166646888,
952,Red Cod,2020,2021,0.666587554,,0.499940665
953,Red Cod,2021,2021,0.684135906,0.171033976,
953,Red Cod,2021,2022,0.684135906,,0.513101929
954,Red crab,2008,2008,3,0.75,
954,Red crab,2008,2009,3,,2.25
955,Red crab,2009,2009,3,0.75,
955,Red crab,2009,2010,3,,2.25
956,Red crab,2010,2010,3.62,0.905,
956,Red crab,2010,2011,3.62,,2.715
957,Red crab,2011,2011,3.63,0.9075,
957,Red crab,2011,2012,3.63,,2.7225
958,Red crab,2012,2012,3.6,0.9,
958,Red crab,2012,2013,3.6,,2.7
959,Red crab,2013,2013,3.6,0.9,
959,Red crab,2013,2014,3.6,,2.7
960,Red crab,2014,2014,0.2,0.05,
960,Red crab,2014,2015,0.2,,0.15
961,Red crab,2015,2015,0.2,0.05,
961,Red crab,2015,2016,0.2,,0.15
962,Red crab,2016,2016,0.2,0.05,
962,Red crab,2016,2017,0.2,,0.15
963,Red crab,2017,2017,0.2,0.05,
963,Red crab,2017,2018,0.2,,0.15
964,Red crab,2018,2018,0.2,0.05,
964,Red crab,2018,2019,0.2,,0.15
965,Red crab,2019,2019,0.2,0.05,
965,Red crab,2019,2020,0.2,,0.15
966,Red crab,2020,2020,0.2,0.05,
966,Red crab,2020,2021,0.2,,0.15
967,Red crab,2021,2021,0.2,0.05,
967,Red crab,2021,2022,0.2,,0.15
968,Red Snapper,2008,2008,7.64,1.91,
968,Red Snapper,2008,2009,7.64,,5.73
969,Red Snapper,2009,2009,7.64,1.91,
969,Red Snapper,2009,2010,7.64,,5.73
970,Red Snapper,2010,2010,7.353333333,1.838333333,
970,Red Snapper,2010,2011,7.353333333,,5.515
971,Red Snapper,2011,2011,6.693333333,1.673333333,
971,Red Snapper,2011,2012,6.693333333,,5.02
972,Red Snapper,2012,2012,6.64,1.66,
972,Red Snapper,2012,2013,6.64,,4.98
973,Red Snapper,2013,2013,6.91,1.7275,
973,Red Snapper,2013,2014,6.91,,5.1825
974,Red Snapper,2014,2014,6.91,1.7275,
974,Red Snapper,2014,2015,6.91,,5.1825
975,Red Snapper,2015,2015,6.646666667,1.661666667,
975,Red Snapper,2015,2016,6.646666667,,4.985
976,Red Snapper,2016,2016,7.306666667,1.826666667,
976,Red Snapper,2016,2017,7.306666667,,5.48
977,Red Snapper,2017,2017,7.99,1.9975,
977,Red Snapper,2017,2018,7.99,,5.9925
978,Red Snapper,2018,2018,6.25466284,1.56366571,
978,Red Snapper,2018,2019,6.25466284,,4.69099713
979,Red Snapper,2019,2019,6.554448434,1.638612109,
979,Red Snapper,2019,2020,6.554448434,,4.915836326
980,Red Snapper,2020,2020,7.373540998,1.84338525,
980,Red Snapper,2020,2021,7.373540998,,5.530155749
981,Red Snapper,2021,2021,7.147149884,1.786787471,
981,Red Snapper,2021,2022,7.147149884,,5.360362413
982,Ribaldo,2008,2008,0.538,0.1345,
982,Ribaldo,2008,2009,0.538,,0.4035
983,Ribaldo,2009,2009,0.538,0.1345,
983,Ribaldo,2009,2010,0.538,,0.4035
984,Ribaldo,2010,2010,0.84,0.21,
984,Ribaldo,2010,2011,0.84,,0.63
985,Ribaldo,2011,2011,0.817,0.20425,
985,Ribaldo,2011,2012,0.817,,0.61275
986,Ribaldo,2012,2012,0.808,0.202,
986,Ribaldo,2012,2013,0.808,,0.606
987,Ribaldo,2013,2013,0.79,0.1975,
987,Ribaldo,2013,2014,0.79,,0.5925
988,Ribaldo,2014,2014,0.792,0.198,
988,Ribaldo,2014,2015,0.792,,0.594
989,Ribaldo,2015,2015,0.922,0.2305,
989,Ribaldo,2015,2016,0.922,,0.6915
990,Ribaldo,2016,2016,0.919,0.22975,
990,Ribaldo,2016,2017,0.919,,0.68925
991,Ribaldo,2017,2017,0.856,0.214,
991,Ribaldo,2017,2018,0.856,,0.642
992,Ribaldo,2018,2018,0.967829852,0.241957463,
992,Ribaldo,2018,2019,0.967829852,,0.725872389
993,Ribaldo,2019,2019,0.835645861,0.208911465,
993,Ribaldo,2019,2020,0.835645861,,0.626734395
994,Ribaldo,2020,2020,0.935367621,0.233841905,
994,Ribaldo,2020,2021,0.935367621,,0.701525716
995,Ribaldo,2021,2021,0.869542639,0.21738566,
995,Ribaldo,2021,2022,0.869542639,,0.65215698
996,Rig,2008,2008,3.913333333,0.978333333,
996,Rig,2008,2009,3.913333333,,2.935
997,Rig,2009,2009,3.913333333,0.978333333,
997,Rig,2009,2010,3.913333333,,2.935
998,Rig,2010,2010,3.65,0.9125,
998,Rig,2010,2011,3.65,,2.7375
999,Rig,2011,2011,3.691666667,0.922916667,
999,Rig,2011,2012,3.691666667,,2.76875
1000,Rig,2012,2012,3.661666667,0.915416667,
1000,Rig,2012,2013,3.661666667,,2.74625
1001,Rig,2013,2013,3.633333333,0.908333333,
1001,Rig,2013,2014,3.633333333,,2.725
1002,Rig,2014,2014,3.578333333,0.894583333,
1002,Rig,2014,2015,3.578333333,,2.68375
1003,Rig,2015,2015,3.61,0.9025,
1003,Rig,2015,2016,3.61,,2.7075
1004,Rig,2016,2016,3.681666667,0.920416667,
1004,Rig,2016,2017,3.681666667,,2.76125
1005,Rig,2017,2017,3.645,0.91125,
1005,Rig,2017,2018,3.645,,2.73375
1006,Rig,2018,2018,3.899556597,0.974889149,
1006,Rig,2018,2019,3.899556597,,2.924667448
1007,Rig,2019,2019,3.456825818,0.864206455,
1007,Rig,2019,2020,3.456825818,,2.592619364
1008,Rig,2020,2020,3.70722234,0.926805585,
1008,Rig,2020,2021,3.70722234,,2.780416755
1009,Rig,2021,2021,4.22799234,1.056998085,
1009,Rig,2021,2022,4.22799234,,3.170994255
1010,Rough Skate,2008,2008,0.42,0.105,
1010,Rough Skate,2008,2009,0.42,,0.315
1011,Rough Skate,2009,2009,0.42,0.105,
1011,Rough Skate,2009,2010,0.42,,0.315
1012,Rough Skate,2010,2010,0.56,0.14,
1012,Rough Skate,2010,2011,0.56,,0.42
1013,Rough Skate,2011,2011,0.616,0.154,
1013,Rough Skate,2011,2012,0.616,,0.462
1014,Rough Skate,2012,2012,0.614,0.1535,
1014,Rough Skate,2012,2013,0.614,,0.4605
1015,Rough Skate,2013,2013,0.522,0.1305,
1015,Rough Skate,2013,2014,0.522,,0.3915
1016,Rough Skate,2014,2014,0.548,0.137,
1016,Rough Skate,2014,2015,0.548,,0.411
1017,Rough Skate,2015,2015,0.44,0.11,
1017,Rough Skate,2015,2016,0.44,,0.33
1018,Rough Skate,2016,2016,0.454,0.1135,
1018,Rough Skate,2016,2017,0.454,,0.3405
1019,Rough Skate,2017,2017,0.404,0.101,
1019,Rough Skate,2017,2018,0.404,,0.303
1020,Rough Skate,2018,2018,0.399065168,0.099766292,
1020,Rough Skate,2018,2019,0.399065168,,0.299298876
1021,Rough Skate,2019,2019,0.402490416,0.100622604,
1021,Rough Skate,2019,2020,0.402490416,,0.301867812
1022,Rough Skate,2020,2020,0.500417609,0.125104402,
1022,Rough Skate,2020,2021,0.500417609,,0.375313207
1023,Rough Skate,2021,2021,0.567691327,0.141922832,
1023,Rough Skate,2021,2022,0.567691327,,0.425768496
1024,Ruby Fish,2008,2008,0.5625,0.140625,
1024,Ruby Fish,2008,2009,0.5625,,0.421875
1025,Ruby Fish,2009,2009,0.5625,0.140625,
1025,Ruby Fish,2009,2010,0.5625,,0.421875
1026,Ruby Fish,2010,2010,0.87625,0.2190625,
1026,Ruby Fish,2010,2011,0.87625,,0.6571875
1027,Ruby Fish,2011,2011,1.0625,0.265625,
1027,Ruby Fish,2011,2012,1.0625,,0.796875
1028,Ruby Fish,2012,2012,1.07,0.2675,
1028,Ruby Fish,2012,2013,1.07,,0.8025
1029,Ruby Fish,2013,2013,1.14,0.285,
1029,Ruby Fish,2013,2014,1.14,,0.855
1030,Ruby Fish,2014,2014,1.051,0.26275,
1030,Ruby Fish,2014,2015,1.051,,0.78825
1031,Ruby Fish,2015,2015,0.949,0.23725,
1031,Ruby Fish,2015,2016,0.949,,0.71175
1032,Ruby Fish,2016,2016,0.916,0.229,
1032,Ruby Fish,2016,2017,0.916,,0.687
1033,Ruby Fish,2017,2017,0.924,0.231,
1033,Ruby Fish,2017,2018,0.924,,0.693
1034,Ruby Fish,2018,2018,0.918682237,0.229670559,
1034,Ruby Fish,2018,2019,0.918682237,,0.689011678
1035,Ruby Fish,2019,2019,0.736407602,0.184101901,
1035,Ruby Fish,2019,2020,0.736407602,,0.552305702
1036,Ruby Fish,2020,2020,0.784240131,0.196060033,
1036,Ruby Fish,2020,2021,0.784240131,,0.588180098
1037,Ruby Fish,2021,2021,0.860025605,0.215006401,
1037,Ruby Fish,2021,2022,0.860025605,,0.645019204
1038,Scallop,2008,2008,14.42307692,3.605769231,
1038,Scallop,2008,2009,14.42307692,,10.81730769
1039,Scallop,2009,2009,14.42307692,3.605769231,
1039,Scallop,2009,2010,14.42307692,,10.81730769
1040,Scallop,2010,2010,17.58769231,4.396923077,
1040,Scallop,2010,2011,17.58769231,,13.19076923
1041,Scallop,2011,2011,15.96846154,3.992115385,
1041,Scallop,2011,2012,15.96846154,,11.97634615
1042,Scallop,2012,2012,15.83923077,3.959807692,
1042,Scallop,2012,2013,15.83923077,,11.87942308
1043,Scallop,2013,2013,15.83923077,3.959807692,
1043,Scallop,2013,2014,15.83923077,,11.87942308
1044,Scallop,2014,2014,15.83923077,3.959807692,
1044,Scallop,2014,2015,15.83923077,,11.87942308
1045,Scallop,2015,2015,15.83923077,3.959807692,
1045,Scallop,2015,2016,15.83923077,,11.87942308
1046,Scallop,2016,2016,15.83923077,3.959807692,
1046,Scallop,2016,2017,15.83923077,,11.87942308
1047,Scallop,2017,2017,15.83923077,3.959807692,
1047,Scallop,2017,2018,15.83923077,,11.87942308
1048,Scallop,2018,2018,15.83923077,3.959807692,
1048,Scallop,2018,2019,15.83923077,,11.87942308
1049,Scallop,2019,2019,15.83923077,3.959807692,
1049,Scallop,2019,2020,15.83923077,,11.87942308
1050,Scallop,2020,2020,15.83923077,3.959807692,
1050,Scallop,2020,2021,15.83923077,,11.87942308
1051,Scallop,2021,2021,15.83923077,3.959807692,
1051,Scallop,2021,2022,15.83923077,,11.87942308
1052,Scampi,2008,2008,18.66,4.665,
1052,Scampi,2008,2009,18.66,,13.995
1053,Scampi,2009,2009,18.66,4.665,
1053,Scampi,2009,2010,18.66,,13.995
1054,Scampi,2010,2010,22.51,5.6275,
1054,Scampi,2010,2011,22.51,,16.8825
1055,Scampi,2011,2011,13.72909091,3.432272727,
1055,Scampi,2011,2012,13.72909091,,10.29681818
1056,Scampi,2012,2012,13.85909091,3.464772727,
1056,Scampi,2012,2013,13.85909091,,10.39431818
1057,Scampi,2013,2013,13.85909091,3.464772727,
1057,Scampi,2013,2014,13.85909091,,10.39431818
1058,Scampi,2014,2014,13.85909091,3.464772727,
1058,Scampi,2014,2015,13.85909091,,10.39431818
1059,Scampi,2015,2015,13.88363636,3.470909091,
1059,Scampi,2015,2016,13.88363636,,10.41272727
1060,Scampi,2016,2016,13.88363636,3.470909091,
1060,Scampi,2016,2017,13.88363636,,10.41272727
1061,Scampi,2017,2017,15.99454545,3.998636364,
1061,Scampi,2017,2018,15.99454545,,11.99590909
1062,Scampi,2018,2018,15.46909767,3.867274418,
1062,Scampi,2018,2019,15.46909767,,11.60182325
1063,Scampi,2019,2019,15.46909767,3.867274418,
1063,Scampi,2019,2020,15.46909767,,11.60182325
1064,Scampi,2020,2020,15.46909767,3.867274418,
1064,Scampi,2020,2021,15.46909767,,11.60182325
1065,Scampi,2021,2021,14.3328355,3.583208875,
1065,Scampi,2021,2022,14.3328355,,10.74962662
1066,School Shark,2008,2008,2.19625,0.5490625,
1066,School Shark,2008,2009,2.19625,,1.6471875
