Report Name,Stock,Species common name,Species scientific name,Period,Quantity Traded,No. Transfers,Low $,Average $,High $,Transfers incl.,Date As At
ACE Transfer Prices,SBW6I,Southern Blue Whiting,,Starting Apr 2018,42554402,43,0.1,0.1903,0.352,4,12/3/2021
ACE Transfer Prices,SBW6I,Southern Blue Whiting,,Starting Apr 2017,45946016,44,,,,,12/3/2021
ACE Transfer Prices,SBW6I,Southern Blue Whiting,,Starting Apr 2016,45280563,48,,,,,12/3/2021
ACE Transfer Prices,SBW6I,Southern Blue Whiting,,Starting Apr 2015,51722107,75,,,,,12/3/2021
ACE Transfer Prices,SBW6I,Southern Blue Whiting,,Starting Apr 2014,50537186,67,0.1012,0.1616,0.2,14,12/3/2021
ACE Transfer Prices,SBW6I,Southern Blue Whiting,,Starting Apr 2013,52750330,105,0.1,0.1464,0.22,31,12/3/2021
ACE Transfer Prices,SBW6I,Southern Blue Whiting,,Starting Apr 2012,43215325,106,0.1,0.1513,0.185,39,12/3/2021
ACE Transfer Prices,SBW6I,Southern Blue Whiting,,Starting Apr 2011,47847835,117,0.0996,0.1527,0.3,48,12/3/2021
ACE Transfer Prices,SBW6I,Southern Blue Whiting,,Starting Apr 2010,37003255,104,0.1,0.1554,0.2633,40,12/3/2021
ACE Transfer Prices,SBW6I,Southern Blue Whiting,,Starting Apr 2009,28580729,124,0.1,0.1624,0.3,51,12/3/2021
ACE Transfer Prices,SBW6I,Southern Blue Whiting,,Starting Apr 2008,28001781,108,0.073,0.1927,0.43,55,12/3/2021
ACE Transfer Prices,SBW6I,Southern Blue Whiting,,Starting Apr 2007,29016333,119,0.0689,0.192,0.3,61,12/3/2021
ACE Transfer Prices,SBW6I,Southern Blue Whiting,,Starting Apr 2006,27447167,103,0.0996,0.1568,0.22,41,12/3/2021
ACE Transfer Prices,SBW6I,Southern Blue Whiting,,Starting Apr 2005,36708991,141,0.1,0.1344,0.2,49,12/3/2021
ACE Transfer Prices,SBW6I,Southern Blue Whiting,,Starting Apr 2004,33210650,132,0.1,0.1387,0.2088,36,12/3/2021
ACE Transfer Prices,SBW6I,Southern Blue Whiting,,Starting Apr 2003,37563699,123,0.0906,0.1296,0.4,55,12/3/2021
ACE Transfer Prices,SBW6I,Southern Blue Whiting,,Starting Apr 2002,42048120,108,0.06,0.1152,0.13,44,12/3/2021
ACE Transfer Prices,SBW6R,Southern Blue Whiting,,Starting Apr 2021,4611820,33,,,,,12/3/2021
ACE Transfer Prices,SBW6R,Southern Blue Whiting,,Starting Apr 2020,4176771,34,,,,,12/3/2021
ACE Transfer Prices,SBW6R,Southern Blue Whiting,,Starting Apr 2019,5508218,43,,,,,12/3/2021
ACE Transfer Prices,SBW6R,Southern Blue Whiting,,Starting Apr 2018,4892630,35,,,,,12/3/2021
ACE Transfer Prices,SBW6R,Southern Blue Whiting,,Starting Apr 2017,5507315,35,,,,,12/3/2021
ACE Transfer Prices,SBW6R,Southern Blue Whiting,,Starting Apr 2016,5482449,34,,,,,12/3/2021
ACE Transfer Prices,SBW6R,Southern Blue Whiting,,Starting Apr 2015,4500773,43,,,,,12/3/2021
ACE Transfer Prices,SBW6R,Southern Blue Whiting,,Starting Apr 2014,4666021,45,,,,,12/3/2021
ACE Transfer Prices,SBW6R,Southern Blue Whiting,,Starting Apr 2013,5369775,64,0.12,0.1425,0.15,12,12/3/2021
ACE Transfer Prices,SBW6R,Southern Blue Whiting,,Starting Apr 2012,6611160,103,0.0999,0.1455,0.17,42,12/3/2021
ACE Transfer Prices,SBW6R,Southern Blue Whiting,,Starting Apr 2011,6880583,96,0.1,0.1535,0.3,38,12/3/2021
ACE Transfer Prices,SBW6R,Southern Blue Whiting,,Starting Apr 2010,9698226,104,0.1,0.1356,0.175,41,12/3/2021
ACE Transfer Prices,SBW6R,Southern Blue Whiting,,Starting Apr 2009,9499227,125,0.08,0.1209,0.3,55,12/3/2021
ACE Transfer Prices,SBW6R,Southern Blue Whiting,,Starting Apr 2008,7201926,97,0.073,0.1571,0.21,45,12/3/2021
ACE Transfer Prices,SBW6R,Southern Blue Whiting,,Starting Apr 2007,7363265,103,0.0627,0.1785,0.23,43,12/3/2021
ACE Transfer Prices,SBW6R,Southern Blue Whiting,,Starting Apr 2006,6872705,93,0.09,0.1512,0.22,39,12/3/2021
ACE Transfer Prices,SBW6R,Southern Blue Whiting,,Starting Apr 2005,7199357,120,0.1,0.1301,0.169,36,12/3/2021
ACE Transfer Prices,SBW6R,Southern Blue Whiting,,Starting Apr 2004,6554248,123,0.1,0.1357,0.2722,33,12/3/2021
ACE Transfer Prices,SBW6R,Southern Blue Whiting,,Starting Apr 2003,7321741,113,0.1,0.1313,0.1541,39,12/3/2021
ACE Transfer Prices,SBW6R,Southern Blue Whiting,,Starting Apr 2002,8278382,96,0.085,0.1057,0.13,38,12/3/2021
ACE Transfer Prices,SCA1,Scallop,,Starting Apr 2021,9148,24,,,,,12/3/2021
ACE Transfer Prices,SCA1,Scallop,,Starting Apr 2020,9685,25,,,,,12/3/2021
ACE Transfer Prices,SCA1,Scallop,,Starting Apr 2019,18491,12,,,,,12/3/2021
ACE Transfer Prices,SCA1,Scallop,,Starting Apr 2018,25760,17,,,,,12/3/2021
ACE Transfer Prices,SCA1,Scallop,,Starting Apr 2017,21035,17,,,,,12/3/2021
ACE Transfer Prices,SCA1,Scallop,,Starting Apr 2016,32843,21,,,,,12/3/2021
ACE Transfer Prices,SCA1,Scallop,,Starting Apr 2015,49140,27,,,,,12/3/2021
ACE Transfer Prices,SCA1,Scallop,,Starting Apr 2014,28598,25,,,,,12/3/2021
ACE Transfer Prices,SCA1,Scallop,,Starting Apr 2013,9475,10,,,,,12/3/2021
ACE Transfer Prices,SCA1,Scallop,,Starting Apr 2012,9285,11,,,,,12/3/2021
ACE Transfer Prices,SCA1,Scallop,,Starting Apr 2011,13966,9,,,,,12/3/2021
ACE Transfer Prices,SCA1,Scallop,,Starting Apr 2010,12466,10,,,,,12/3/2021
ACE Transfer Prices,SCA1,Scallop,,Starting Apr 2009,29240,27,,,,,12/3/2021
ACE Transfer Prices,SCA1,Scallop,,Starting Apr 2008,35053,33,,,,,12/3/2021
ACE Transfer Prices,SCA1,Scallop,,Starting Apr 2007,52467,55,5.625,5.872,6,6,12/3/2021
ACE Transfer Prices,SCA1,Scallop,,Starting Apr 2006,60233,73,6,6.6087,7.5,12,12/3/2021
ACE Transfer Prices,SCA1,Scallop,,Starting Apr 2005,74090,89,5.9006,7.9381,16.1143,31,12/3/2021
ACE Transfer Prices,SCA1,Scallop,,Starting Apr 2004,46937,59,5.9952,6.2799,8,22,12/3/2021
ACE Transfer Prices,SCA1,Scallop,,Starting Apr 2003,51706,60,6,7.3903,9,15,12/3/2021
ACE Transfer Prices,SCA1,Scallop,,Starting Apr 2002,48022,50,6,6.1432,8,7,12/3/2021
ACE Transfer Prices,SCA1A,Scallop,,Starting Apr 2021,92,4,,,,,12/3/2021
ACE Transfer Prices,SCA1A,Scallop,,Starting Apr 2020,92,4,,,,,12/3/2021
ACE Transfer Prices,SCA1A,Scallop,,Starting Apr 2019,92,4,,,,,12/3/2021
ACE Transfer Prices,SCA1A,Scallop,,Starting Apr 2018,92,4,,,,,12/3/2021
ACE Transfer Prices,SCA1A,Scallop,,Starting Apr 2017,536,5,,,,,12/3/2021
ACE Transfer Prices,SCA1A,Scallop,,Starting Apr 2016,215,6,,,,,12/3/2021
ACE Transfer Prices,SCA1A,Scallop,,Starting Apr 2015,92,4,,,,,12/3/2021
ACE Transfer Prices,SCA1A,Scallop,,Starting Apr 2014,98,5,,,,,12/3/2021
ACE Transfer Prices,SCA1A,Scallop,,Starting Apr 2013,98,5,,,,,12/3/2021
ACE Transfer Prices,SCA1A,Scallop,,Starting Apr 2012,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA1A,Scallop,,Starting Apr 2011,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA1A,Scallop,,Starting Apr 2010,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA1A,Scallop,,Starting Apr 2009,8,1,,,,,12/3/2021
ACE Transfer Prices,SCA1A,Scallop,,Starting Apr 2008,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA1A,Scallop,,Starting Apr 2007,1600,2,,,,,12/3/2021
ACE Transfer Prices,SCA1A,Scallop,,Starting Apr 2006,800,1,,,,,12/3/2021
ACE Transfer Prices,SCA1A,Scallop,,Starting Apr 2005,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA1A,Scallop,,Starting Apr 2004,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA1A,Scallop,,Starting Apr 2003,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA1A,Scallop,,Starting Apr 2002,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA2A,Scallop,,Starting Apr 2021,28,2,,,,,12/3/2021
ACE Transfer Prices,SCA2A,Scallop,,Starting Apr 2020,137,2,,,,,12/3/2021
ACE Transfer Prices,SCA2A,Scallop,,Starting Apr 2019,100,2,,,,,12/3/2021
ACE Transfer Prices,SCA2A,Scallop,,Starting Apr 2018,23,1,,,,,12/3/2021
ACE Transfer Prices,SCA2A,Scallop,,Starting Apr 2017,444,1,,,,,12/3/2021
ACE Transfer Prices,SCA2A,Scallop,,Starting Apr 2016,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA2A,Scallop,,Starting Apr 2015,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA2A,Scallop,,Starting Apr 2014,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA2A,Scallop,,Starting Apr 2013,21,1,,,,,12/3/2021
ACE Transfer Prices,SCA2A,Scallop,,Starting Apr 2012,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA2A,Scallop,,Starting Apr 2011,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA2A,Scallop,,Starting Apr 2010,21,1,,,,,12/3/2021
ACE Transfer Prices,SCA2A,Scallop,,Starting Apr 2009,8,1,,,,,12/3/2021
ACE Transfer Prices,SCA2A,Scallop,,Starting Apr 2008,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA2A,Scallop,,Starting Apr 2007,1680,3,,,,,12/3/2021
ACE Transfer Prices,SCA2A,Scallop,,Starting Apr 2006,800,1,,,,,12/3/2021
ACE Transfer Prices,SCA2A,Scallop,,Starting Apr 2005,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA2A,Scallop,,Starting Apr 2004,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA2A,Scallop,,Starting Apr 2003,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA2A,Scallop,,Starting Apr 2002,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA3,Scallop,,Starting Apr 2021,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA3,Scallop,,Starting Apr 2020,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA3,Scallop,,Starting Apr 2019,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA3,Scallop,,Starting Apr 2018,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA3,Scallop,,Starting Apr 2017,444,1,,,,,12/3/2021
ACE Transfer Prices,SCA3,Scallop,,Starting Apr 2016,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA3,Scallop,,Starting Apr 2015,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA3,Scallop,,Starting Apr 2014,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA3,Scallop,,Starting Apr 2013,10,1,,,,,12/3/2021
ACE Transfer Prices,SCA3,Scallop,,Starting Apr 2012,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA3,Scallop,,Starting Apr 2011,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA3,Scallop,,Starting Apr 2010,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA3,Scallop,,Starting Apr 2009,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA3,Scallop,,Starting Apr 2008,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA3,Scallop,,Starting Apr 2007,1680,3,,,,,12/3/2021
ACE Transfer Prices,SCA3,Scallop,,Starting Apr 2006,803,2,,,,,12/3/2021
ACE Transfer Prices,SCA3,Scallop,,Starting Apr 2005,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA3,Scallop,,Starting Apr 2004,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA3,Scallop,,Starting Apr 2003,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA3,Scallop,,Starting Apr 2002,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA4,Scallop,,Starting Apr 2021,6676,3,,,,,12/3/2021
ACE Transfer Prices,SCA4,Scallop,,Starting Apr 2020,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA4,Scallop,,Starting Apr 2019,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA4,Scallop,,Starting Apr 2018,2469,2,,,,,12/3/2021
ACE Transfer Prices,SCA4,Scallop,,Starting Apr 2017,7003,1,,,,,12/3/2021
ACE Transfer Prices,SCA4,Scallop,,Starting Apr 2016,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA4,Scallop,,Starting Apr 2015,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA4,Scallop,,Starting Apr 2014,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA4,Scallop,,Starting Apr 2013,1956,1,,,,,12/3/2021
ACE Transfer Prices,SCA4,Scallop,,Starting Apr 2012,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA4,Scallop,,Starting Apr 2011,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA4,Scallop,,Starting Apr 2010,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA4,Scallop,,Starting Apr 2009,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA4,Scallop,,Starting Apr 2008,2300,1,,,,,12/3/2021
ACE Transfer Prices,SCA4,Scallop,,Starting Apr 2007,4600,2,,,,,12/3/2021
ACE Transfer Prices,SCA4,Scallop,,Starting Apr 2006,5068,2,,,,,12/3/2021
ACE Transfer Prices,SCA4,Scallop,,Starting Apr 2005,11500,5,,,,,12/3/2021
ACE Transfer Prices,SCA4,Scallop,,Starting Apr 2004,10136,4,,,,,12/3/2021
ACE Transfer Prices,SCA4,Scallop,,Starting Apr 2003,5175,4,,,,,12/3/2021
ACE Transfer Prices,SCA4,Scallop,,Starting Apr 2002,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA5,Scallop,,Starting Apr 2021,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA5,Scallop,,Starting Apr 2020,805,2,,,,,12/3/2021
ACE Transfer Prices,SCA5,Scallop,,Starting Apr 2019,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA5,Scallop,,Starting Apr 2018,800,1,,,,,12/3/2021
ACE Transfer Prices,SCA5,Scallop,,Starting Apr 2017,812,2,,,,,12/3/2021
ACE Transfer Prices,SCA5,Scallop,,Starting Apr 2016,800,1,,,,,12/3/2021
ACE Transfer Prices,SCA5,Scallop,,Starting Apr 2015,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA5,Scallop,,Starting Apr 2014,800,1,,,,,12/3/2021
ACE Transfer Prices,SCA5,Scallop,,Starting Apr 2013,810,2,,,,,12/3/2021
ACE Transfer Prices,SCA5,Scallop,,Starting Apr 2012,800,1,,,,,12/3/2021
ACE Transfer Prices,SCA5,Scallop,,Starting Apr 2011,888,1,,,,,12/3/2021
ACE Transfer Prices,SCA5,Scallop,,Starting Apr 2010,4,1,,,,,12/3/2021
ACE Transfer Prices,SCA5,Scallop,,Starting Apr 2009,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA5,Scallop,,Starting Apr 2008,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA5,Scallop,,Starting Apr 2007,1731,4,,,,,12/3/2021
ACE Transfer Prices,SCA5,Scallop,,Starting Apr 2006,800,1,,,,,12/3/2021
ACE Transfer Prices,SCA5,Scallop,,Starting Apr 2005,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA5,Scallop,,Starting Apr 2004,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA5,Scallop,,Starting Apr 2003,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA5,Scallop,,Starting Apr 2002,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7,Scallop,,Starting Apr 2021,167481,1,,,,,12/3/2021
ACE Transfer Prices,SCA7,Scallop,,Starting Apr 2020,173915,2,,,,,12/3/2021
ACE Transfer Prices,SCA7,Scallop,,Starting Apr 2019,167481,1,,,,,12/3/2021
ACE Transfer Prices,SCA7,Scallop,,Starting Apr 2018,167481,1,,,,,12/3/2021
ACE Transfer Prices,SCA7,Scallop,,Starting Apr 2017,178339,2,,,,,12/3/2021
ACE Transfer Prices,SCA7,Scallop,,Starting Apr 2016,4826,1,,,,,12/3/2021
ACE Transfer Prices,SCA7,Scallop,,Starting Apr 2015,112943,32,6.9979,7.0005,7.0044,4,12/3/2021
ACE Transfer Prices,SCA7,Scallop,,Starting Apr 2014,73867,15,7,7,7,3,12/3/2021
ACE Transfer Prices,SCA7,Scallop,,Starting Apr 2013,361726,24,7,7,7,4,12/3/2021
ACE Transfer Prices,SCA7,Scallop,,Starting Apr 2012,389642,26,,,,,12/3/2021
ACE Transfer Prices,SCA7,Scallop,,Starting Apr 2011,130770,45,6,6.4698,6.8,4,12/3/2021
ACE Transfer Prices,SCA7,Scallop,,Starting Apr 2010,739112,96,,,,,12/3/2021
ACE Transfer Prices,SCA7,Scallop,,Starting Apr 2009,500648,41,,,,,12/3/2021
ACE Transfer Prices,SCA7,Scallop,,Starting Apr 2008,314625,55,,,,,12/3/2021
ACE Transfer Prices,SCA7,Scallop,,Starting Apr 2007,837256,91,,,,,12/3/2021
ACE Transfer Prices,SCA7,Scallop,,Starting Apr 2006,803919,82,,,,,12/3/2021
ACE Transfer Prices,SCA7,Scallop,,Starting Apr 2005,877295,131,,,,,12/3/2021
ACE Transfer Prices,SCA7,Scallop,,Starting Apr 2004,1118128,106,,,,,12/3/2021
ACE Transfer Prices,SCA7,Scallop,,Starting Apr 2003,907315,157,,,,,12/3/2021
ACE Transfer Prices,SCA7,Scallop,,Starting Apr 2002,961851,164,5.95,14.9462,30.3795,7,12/3/2021
ACE Transfer Prices,SCA7A,Scallop,,Starting Apr 2021,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7A,Scallop,,Starting Apr 2020,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7A,Scallop,,Starting Apr 2019,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7A,Scallop,,Starting Apr 2018,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7A,Scallop,,Starting Apr 2017,222,1,,,,,12/3/2021
ACE Transfer Prices,SCA7A,Scallop,,Starting Apr 2016,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7A,Scallop,,Starting Apr 2015,144,2,,,,,12/3/2021
ACE Transfer Prices,SCA7A,Scallop,,Starting Apr 2014,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7A,Scallop,,Starting Apr 2013,1,1,,,,,12/3/2021
ACE Transfer Prices,SCA7A,Scallop,,Starting Apr 2012,8,3,,,,,12/3/2021
ACE Transfer Prices,SCA7A,Scallop,,Starting Apr 2011,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7A,Scallop,,Starting Apr 2010,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7A,Scallop,,Starting Apr 2009,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7A,Scallop,,Starting Apr 2008,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7A,Scallop,,Starting Apr 2007,1680,3,,,,,12/3/2021
ACE Transfer Prices,SCA7A,Scallop,,Starting Apr 2006,800,1,,,,,12/3/2021
ACE Transfer Prices,SCA7A,Scallop,,Starting Apr 2005,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7A,Scallop,,Starting Apr 2004,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7A,Scallop,,Starting Apr 2003,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7A,Scallop,,Starting Apr 2002,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7B,Scallop,,Starting Apr 2021,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7B,Scallop,,Starting Apr 2020,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7B,Scallop,,Starting Apr 2019,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7B,Scallop,,Starting Apr 2018,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7B,Scallop,,Starting Apr 2017,222,1,,,,,12/3/2021
ACE Transfer Prices,SCA7B,Scallop,,Starting Apr 2016,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7B,Scallop,,Starting Apr 2015,28,1,,,,,12/3/2021
ACE Transfer Prices,SCA7B,Scallop,,Starting Apr 2014,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7B,Scallop,,Starting Apr 2013,5,1,,,,,12/3/2021
ACE Transfer Prices,SCA7B,Scallop,,Starting Apr 2012,75,3,,,,,12/3/2021
ACE Transfer Prices,SCA7B,Scallop,,Starting Apr 2011,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7B,Scallop,,Starting Apr 2010,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7B,Scallop,,Starting Apr 2009,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7B,Scallop,,Starting Apr 2008,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7B,Scallop,,Starting Apr 2007,1680,3,,,,,12/3/2021
ACE Transfer Prices,SCA7B,Scallop,,Starting Apr 2006,800,1,,,,,12/3/2021
ACE Transfer Prices,SCA7B,Scallop,,Starting Apr 2005,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7B,Scallop,,Starting Apr 2004,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7B,Scallop,,Starting Apr 2003,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7B,Scallop,,Starting Apr 2002,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7C,Scallop,,Starting Apr 2021,800,1,,,,,12/3/2021
ACE Transfer Prices,SCA7C,Scallop,,Starting Apr 2020,800,1,,,,,12/3/2021
ACE Transfer Prices,SCA7C,Scallop,,Starting Apr 2019,801,1,,,,,12/3/2021
ACE Transfer Prices,SCA7C,Scallop,,Starting Apr 2018,800,1,,,,,12/3/2021
ACE Transfer Prices,SCA7C,Scallop,,Starting Apr 2017,800,1,,,,,12/3/2021
ACE Transfer Prices,SCA7C,Scallop,,Starting Apr 2016,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7C,Scallop,,Starting Apr 2015,892,2,,,,,12/3/2021
ACE Transfer Prices,SCA7C,Scallop,,Starting Apr 2014,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7C,Scallop,,Starting Apr 2013,891,2,,,,,12/3/2021
ACE Transfer Prices,SCA7C,Scallop,,Starting Apr 2012,30,3,,,,,12/3/2021
ACE Transfer Prices,SCA7C,Scallop,,Starting Apr 2011,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7C,Scallop,,Starting Apr 2010,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7C,Scallop,,Starting Apr 2009,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7C,Scallop,,Starting Apr 2008,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7C,Scallop,,Starting Apr 2007,1680,3,,,,,12/3/2021
ACE Transfer Prices,SCA7C,Scallop,,Starting Apr 2006,800,1,,,,,12/3/2021
ACE Transfer Prices,SCA7C,Scallop,,Starting Apr 2005,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7C,Scallop,,Starting Apr 2004,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7C,Scallop,,Starting Apr 2003,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA7C,Scallop,,Starting Apr 2002,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA8A,Scallop,,Starting Apr 2021,66,3,,,,,12/3/2021
ACE Transfer Prices,SCA8A,Scallop,,Starting Apr 2020,71,4,,,,,12/3/2021
ACE Transfer Prices,SCA8A,Scallop,,Starting Apr 2019,72,4,,,,,12/3/2021
ACE Transfer Prices,SCA8A,Scallop,,Starting Apr 2018,66,3,,,,,12/3/2021
ACE Transfer Prices,SCA8A,Scallop,,Starting Apr 2017,466,4,,,,,12/3/2021
ACE Transfer Prices,SCA8A,Scallop,,Starting Apr 2016,66,3,,,,,12/3/2021
ACE Transfer Prices,SCA8A,Scallop,,Starting Apr 2015,66,3,,,,,12/3/2021
ACE Transfer Prices,SCA8A,Scallop,,Starting Apr 2014,66,3,,,,,12/3/2021
ACE Transfer Prices,SCA8A,Scallop,,Starting Apr 2013,82,4,,,,,12/3/2021
ACE Transfer Prices,SCA8A,Scallop,,Starting Apr 2012,66,3,,,,,12/3/2021
ACE Transfer Prices,SCA8A,Scallop,,Starting Apr 2011,66,3,,,,,12/3/2021
ACE Transfer Prices,SCA8A,Scallop,,Starting Apr 2010,35,2,,,,,12/3/2021
ACE Transfer Prices,SCA8A,Scallop,,Starting Apr 2009,15,1,,,,,12/3/2021
ACE Transfer Prices,SCA8A,Scallop,,Starting Apr 2008,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA8A,Scallop,,Starting Apr 2007,1680,3,,,,,12/3/2021
ACE Transfer Prices,SCA8A,Scallop,,Starting Apr 2006,800,1,,,,,12/3/2021
ACE Transfer Prices,SCA8A,Scallop,,Starting Apr 2005,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA8A,Scallop,,Starting Apr 2004,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA8A,Scallop,,Starting Apr 2003,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA8A,Scallop,,Starting Apr 2002,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA9A,Scallop,,Starting Apr 2021,24,1,,,,,12/3/2021
ACE Transfer Prices,SCA9A,Scallop,,Starting Apr 2020,24,1,,,,,12/3/2021
ACE Transfer Prices,SCA9A,Scallop,,Starting Apr 2019,94,1,,,,,12/3/2021
ACE Transfer Prices,SCA9A,Scallop,,Starting Apr 2018,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA9A,Scallop,,Starting Apr 2017,444,1,,,,,12/3/2021
ACE Transfer Prices,SCA9A,Scallop,,Starting Apr 2016,85,1,,,,,12/3/2021
ACE Transfer Prices,SCA9A,Scallop,,Starting Apr 2015,85,1,,,,,12/3/2021
ACE Transfer Prices,SCA9A,Scallop,,Starting Apr 2014,85,1,,,,,12/3/2021
ACE Transfer Prices,SCA9A,Scallop,,Starting Apr 2013,94,1,,,,,12/3/2021
ACE Transfer Prices,SCA9A,Scallop,,Starting Apr 2012,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA9A,Scallop,,Starting Apr 2011,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA9A,Scallop,,Starting Apr 2010,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA9A,Scallop,,Starting Apr 2009,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA9A,Scallop,,Starting Apr 2008,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA9A,Scallop,,Starting Apr 2007,1680,3,,,,,12/3/2021
ACE Transfer Prices,SCA9A,Scallop,,Starting Apr 2006,800,1,,,,,12/3/2021
ACE Transfer Prices,SCA9A,Scallop,,Starting Apr 2005,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA9A,Scallop,,Starting Apr 2004,0,0,,,,,12/3/2021
ACE Transfer Prices,SCA9A,Scallop,,Starting Apr 2003,0,0,,,,,12/3/2021
